image_id,category,置信度,score
charlesduggar45844850405.jpg,planetarium/outdoor,0.7545,5.03
gsfc5836482263.jpg,planetarium/outdoor,0.8168,7.23
coolmcflash19634024870.jpg,mountain_snowy,0.5143,6.6
alideniese25860013811.jpg,music_studio,0.5819,5.08
30590207@N0232242427221.jpg,mansion,0.5357,5.95
lbkbigfoot6396908509.jpg,train_railway,0.8146,6.61
151209268@N0240744986981.jpg,mountain,0.6675,4.89
davelawler50879129206.jpg,pond,0.7846,7.01
monkiiieyhenryclark29212315835.jpg,dock,0.8916,6.56
gignroll15191619194.jpg,fountain,0.5698,6.0
fubuki1182430.jpg,kennel/outdoor,0.5155,3.15
avdhoeven15775608049.jpg,planetarium/outdoor,0.6195,7.42
135299661@N0428148943905.jpg,mountain,0.8114,4.96
125687425@N0224490277368.jpg,fountain,0.5245,4.58
sirix27781317760.jpg,hill,0.5931,5.61
54159370@N086986138837.jpg,barn,0.529,6.66
mucahitcetin22314013639.jpg,herb_garden,0.708,5.37
138320753@N0829124353290.jpg,delicatessen,0.7951,5.11
raffacama4277975909.jpg,music_studio,0.9663,4.83
trango316123426988.jpg,wave,0.9984,6.76
silvia311638450009768.jpg,botanical_garden,0.5746,4.79
pokemonadechroma31389231292.jpg,kennel/indoor,0.5333,5.81
smiller99918395241828.jpg,ball_pit,0.7187,4.51
crowt5925867494746.jpg,driveway,0.884,3.03
megacurie26394459849.jpg,forest_path,0.7263,5.64
grant_r10194569415.jpg,planetarium/outdoor,0.6545,6.64
gopper143222250441.jpg,ocean,0.5167,7.9
jason8703049249871797.jpg,train_railway,0.9571,5.01
anapenelope28122368492.jpg,bakery/shop,0.8227,6.29
melbo42760287892.jpg,pond,0.5559,4.08
35412296@N0635683703523.jpg,islet,0.7982,5.85
ernpics39980983845.jpg,river,0.8652,3.25
113071084@N0227590518092.jpg,parking_lot,0.67,5.3
128304427@N0328874227562.jpg,botanical_garden,0.752,6.45
albertwirtz26932608058.jpg,mountain,0.7019,7.79
ericflexyourhead14275699157.jpg,lift_bridge,0.5223,6.21
wrenw36374955292.jpg,botanical_garden,0.5374,6.11
janpelz38361735606.jpg,pond,0.5631,7.52
38120108@N0827700021650.jpg,ocean,0.9543,4.12
129764171@N0716145831435.jpg,kennel/indoor,0.948,5.58
tkpps49710144703.jpg,kennel/indoor,0.9583,4.97
132663666@N0322593894704.jpg,hill,0.6348,4.95
davejglaves455076543.jpg,harbor,0.9495,4.86
a350wg24576251796.jpg,art_gallery,0.538,6.27
propeakphotography40877622173.jpg,lighthouse,0.9394,6.92
lfsis28865109357.jpg,harbor,0.9848,6.83
118662564@N0531089924035.jpg,sandbar,0.7198,7.57
stys1985012937753184791.jpg,veterinarians_office,0.6037,5.36
22918294@N0449582582766.jpg,volcano,0.6423,7.72
bettyvlasiu15199983977.jpg,sandbar,0.9918,6.43
134378051@N0530376443914.jpg,sandbar,0.5594,5.03
waltereliasteddy17066967041.jpg,harbor,0.863,7.29
ratso034557696185.jpg,slum,0.951,2.7
deanspic30336463553.jpg,swamp,0.5467,3.65
106705450@N0332000148532.jpg,botanical_garden,0.5446,6.98
komotini4918835581009.jpg,wheat_field,0.9855,5.16
dcroake32335425550.jpg,dock,0.7403,4.9
arwenclarity39076792232.jpg,igloo,0.9551,6.03
carlamfreire33009658183.jpg,music_store,0.5613,5.12
jillannsiegel6772335639.jpg,desert/sand,0.5256,7.25
kjkmep23962242356.jpg,harbor,0.6927,7.79
kerriemeister26267281279.jpg,canal/natural,0.9697,7.0
gsfc5836921385.jpg,planetarium/outdoor,0.7751,7.11
ahenningphotography22734335270.jpg,house,0.533,7.08
adam_swaine30092524670.jpg,formal_garden,0.5118,6.68
andyhemingway36234649111.jpg,desert/sand,0.5095,5.2
heavymetalgang6027485758.jpg,train_railway,0.6928,5.63
stanzim16291319826.jpg,pond,0.8307,4.72
spitmcgee24630482465.jpg,orchard,0.848,3.58
56002275@N0516811688040.jpg,planetarium/outdoor,0.7794,6.78
el-catalejo2600582374.jpg,ocean,0.7106,7.34
126446786@N0817719119370.jpg,medina,0.6147,4.7
kjkmep15665536535.jpg,botanical_garden,0.5367,6.13
93476924@N0339987802661.jpg,river,0.6629,4.81
monochrom-stream27450754556.jpg,wave,0.6758,3.98
kjkmep16312626044.jpg,herb_garden,0.9342,5.95
anvilcoud28513621995.jpg,river,0.7179,4.21
manuel_aragon32316884212.jpg,harbor,0.846,4.35
rosa_dabril19487108642.jpg,slum,0.8504,4.26
zeeyolqpictures27143885155.jpg,mountain_snowy,0.7952,5.9
ola_er39383345044.jpg,mountain_snowy,0.6273,5.6
marcd718976781434.jpg,ocean,0.5535,6.29
97684143@N0424250847684.jpg,bow_window/indoor,0.5282,7.46
furyu_ginga25724278233.jpg,dock,0.9378,7.03
137820818@N0431697170926.jpg,discotheque,0.7914,7.17
ricepot4313148789.jpg,bakery/shop,0.9742,2.92
shuvokarim31456061010.jpg,lift_bridge,0.6668,3.96
124706007@N0528544148324.jpg,mountain,0.7921,4.46
130754245@N0716545663304.jpg,pond,0.6651,7.25
lara_101224089688299.jpg,vegetable_garden,0.9858,4.96
sylvaf26271163580.jpg,hill,0.7735,3.46
ploeckl27415731309.jpg,rainforest,0.7227,6.74
rschuetz23118090285.jpg,field/wild,0.6766,6.63
133075557@N0426722628886.jpg,kennel/indoor,0.6134,6.87
ksg_fotografie38381541375.jpg,barndoor,0.8391,6.38
charlesbooker50027749591.jpg,marsh,0.5529,5.12
fabianf_31622831538.jpg,canal/natural,0.7673,7.83
143479928@N0337086801822.jpg,herb_garden,0.7086,3.83
10276215@N0330232206651.jpg,botanical_garden,0.6022,4.81
marco_arnesano27709043533.jpg,wheat_field,0.6807,5.21
spirosk2778268372.jpg,ocean,0.6397,2.44
94447942@N0331109426922.jpg,islet,0.6424,6.78
eustaquio7781330470.jpg,harbor,0.6343,5.67
mattscott3323723047946.jpg,marsh,0.652,5.62
callieandtoby47502462472.jpg,herb_garden,0.5917,3.48
m_a_r_s_o15661311927.jpg,bakery/shop,0.5504,5.13
29487672@N0726208947346.jpg,herb_garden,0.9465,6.1
timbuktu196721762499264.jpg,barndoor,0.6547,6.56
39772828@N036007291442.jpg,parking_lot,0.5119,2.0
copeg388283470.jpg,sandbar,0.5878,6.56
58149020@N0618782961546.jpg,herb_garden,0.7204,5.04
a_reef25865623247.jpg,mountain_snowy,0.8963,4.1
s-b-b43369366331.jpg,pond,0.6217,4.13
catchlightsa16953830786.jpg,lift_bridge,0.986,4.83
danoial45046866914.jpg,pond,0.6194,3.44
egdc21119756856543.jpg,rainforest,0.757,6.37
max_tuta16573670340.jpg,barn,0.8358,7.7
djmbdjmb26595225228.jpg,pond,0.6018,7.16
gagarose7045357713142.jpg,delicatessen,0.6845,5.55
129455227@N0835740232261.jpg,ocean,0.9167,7.63
minar517389167913.jpg,field/cultivated,0.8056,4.83
ebcreation33780195885.jpg,pond,0.8364,4.55
ljsilver7135207867433.jpg,marsh,0.5238,7.76
153675813@N0748031507437.jpg,herb_garden,0.7623,5.32
69477006@N0642313381064.jpg,river,0.7123,5.38
rappduane28313563325.jpg,train_railway,0.6717,3.5
iakxos35162704564.jpg,music_studio,0.7821,3.69
minar538909323381.jpg,forest/broadleaf,0.8033,7.5
30533055@N0720013415712.jpg,kennel/outdoor,0.5537,3.88
wmauricep39846972672.jpg,vegetable_garden,0.5482,4.7
miradudel2508926517.jpg,herb_garden,0.6462,2.08
dipphotos28087613393.jpg,pond,0.7624,7.4
cossie-bossie23816627273.jpg,train_railway,0.9025,5.93
gandalfsgallery26554141545.jpg,village,0.7192,3.49
langkawi34959529520.jpg,formal_garden,0.9496,3.33
matt_molloy14249889911.jpg,planetarium/outdoor,0.5162,5.91
prajuvikas1076765733.jpg,rainforest,0.9893,7.48
129341276@N0617049665169.jpg,field/wild,0.5083,7.0
90175010@N0238652030066.jpg,mountain,0.8486,6.12
r_rodriguez42290445844.jpg,formal_garden,0.722,6.58
lecabri13424732183.jpg,music_studio,0.8552,6.61
101005415@N0231308593108.jpg,waterfall/fan,0.5351,4.71
mathieu_tomasino30646226987.jpg,pond,0.5587,5.78
129304527@N0825212824679.jpg,harbor,0.5599,6.72
153416193@N0437159141512.jpg,forest/broadleaf,0.5421,5.71
123474721@N0617103530808.jpg,ocean,0.9021,5.67
tornado408244834246.jpg,hill,0.614,3.89
joannarb200926219571169.jpg,bakery/shop,0.6739,2.96
kjell7521008361852.jpg,islet,0.5024,5.01
sabinche50730444227.jpg,dock,0.556,4.19
bskjoren36368011806.jpg,sea_cliff,0.5529,5.81
chemin-neuf26195973263.jpg,crosswalk,0.6589,6.36
devilineden5145146715.jpg,ocean,0.5154,4.48
joannarb200916153826137.jpg,river,0.6499,3.49
16590526@N0716786050717.jpg,planetarium/outdoor,0.7007,6.7
30939846@N0717457260671.jpg,marsh,0.6031,4.44
sion-darkness17606535789.jpg,crosswalk,0.9609,5.42
141358351@N0830311348647.jpg,rainforest,0.5001,5.11
26235634@N0627709335371.jpg,hill,0.5735,7.86
ajhu24687159288.jpg,highway,0.6796,4.25
104694701@N0230815974020.jpg,mountain,0.5986,5.81
fotohobbit4902178358.jpg,rainforest,0.5211,5.14
kurzik33736194378.jpg,canal/natural,0.7028,8.19
helenabragafotopoesias3702234229.jpg,music_studio,0.5176,5.19
114379743@N0543498739061.jpg,kennel/outdoor,0.5901,6.1
kocyla24657763876.jpg,coast,0.6175,5.15
11462409@N00426547289.jpg,sandbar,0.6331,5.1
ssamoilov15171599148.jpg,veterinarians_office,0.5527,6.35
medo10116535911343.jpg,wave,0.83,5.42
justphotons31161767590.jpg,ocean,0.9947,4.46
tony-bueno32466344175.jpg,wave,0.5052,4.36
roddieu217026317426.jpg,veterinarians_office,0.7735,5.18
51825820@N0746962356374.jpg,music_store,0.9017,4.96
159288563@N0237033561753.jpg,botanical_garden,0.8351,4.68
154277446@N0536354365653.jpg,river,0.8407,7.31
148035666@N0637741521986.jpg,formal_garden,0.8053,6.39
polletjes51262955622.jpg,field/wild,0.7615,5.32
44644400@N0549836927496.jpg,herb_garden,0.6519,4.4
cbrockmann31940259781.jpg,mountain_snowy,0.6822,3.94
125825969@N0232108156961.jpg,islet,0.6604,4.1
24517262@N0649993197017.jpg,river,0.5782,5.44
mytang20319219276.jpg,dock,0.6412,4.92
135110183@N0337382845185.jpg,mountain_snowy,0.9423,4.91
24842486@N0724883458181.jpg,house,0.7047,5.32
sandy_leidholdt6591890889.jpg,orchard,0.874,4.78
162657228@N0840081740511.jpg,bow_window/indoor,0.9144,4.21
karenmcq23533511970.jpg,igloo,0.6705,4.22
erwinjenni44658506491.jpg,herb_garden,0.642,7.42
barragebox25544458233.jpg,mountain,0.6309,4.36
rodneyharvey23440619151.jpg,house,0.5454,6.97
mattchamplin47958149461.jpg,forest_road,0.7441,3.78
jackiematthewsphotography50546058633.jpg,vegetable_garden,0.8695,6.64
danayeager31960240373.jpg,river,0.515,4.06
piepenbring51296421206.jpg,herb_garden,0.5107,6.21
54887840@N0420753511110.jpg,river,0.6379,8.01
26345015@N0337791016104.jpg,sandbar,0.7416,5.31
thomashesse31379200746.jpg,forest_road,0.5484,8.96
127850938@N0537359286116.jpg,lift_bridge,0.6385,3.27
kedleson20807865952.jpg,kennel/indoor,0.9319,6.78
143966226@N0627939928209.jpg,crosswalk,0.7533,6.33
mark_leader41515146661.jpg,coast,0.61,6.83
106879657@N0850950188582.jpg,pond,0.873,6.62
142530625@N0534283468771.jpg,music_studio,0.9668,5.35
joannarb200949789661541.jpg,herb_garden,0.6807,4.2
78853988@N0750682577773.jpg,crosswalk,0.8415,5.77
131238258@N0322741298402.jpg,coast,0.7368,5.44
appeniwill50736921882.jpg,ball_pit,0.7401,6.45
10059955@N044057656773.jpg,bow_window/indoor,0.5005,2.13
shannonlite23920248661.jpg,medina,0.5275,6.88
natali_antonovich28157366666.jpg,medina,0.9518,4.59
patpardon10591322024.jpg,sandbar,0.7289,5.15
129341276@N0617038815857.jpg,coast,0.6586,7.16
kulama32157001556.jpg,wheat_field,0.7576,7.03
29848963@N0345548223492.jpg,village,0.994,5.5
hockeylover23347564913.jpg,botanical_garden,0.6216,6.31
128016608@N0649906702661.jpg,rainforest,0.5018,2.99
4dloveofblythe15839983606.jpg,toyshop,0.7909,6.21
greenelent38531124462.jpg,kennel/outdoor,0.5998,3.4
jbshellan47035771434.jpg,rainforest,0.8921,6.47
stys1985012939323199635.jpg,kennel/indoor,0.5143,6.02
roshana7827874399763.jpg,wave,0.6557,4.24
the-maksimov31076641486.jpg,beauty_salon,0.8937,6.62
157299646@N0350653252998.jpg,kennel/indoor,0.7097,8.25
nateroe24371718718.jpg,coast,0.6114,7.75
129330152@N0421627610220.jpg,wave,0.5917,6.12
loca-bandoca3022008110.jpg,barndoor,0.601,3.45
milliepa49244629303.jpg,discotheque,0.5908,6.29
28330648@N0328446182728.jpg,crosswalk,0.9659,3.51
kirby86414670696554.jpg,herb_garden,0.922,3.68
ralphdog45444411145.jpg,swamp,0.9778,7.56
chris_holder43956124974.jpg,dock,0.818,4.68
gop3200012548578494.jpg,slum,0.8707,5.12
acyro49686016581.jpg,desert/sand,0.8916,3.98
91428226@N0241812170232.jpg,formal_garden,0.5609,3.6
jordi-sureda-plantalech28234576036.jpg,waterfall/fan,0.7954,7.41
136684645@N0321721895380.jpg,viaduct,0.6376,4.63
themikelowe29267406740.jpg,sandbar,0.8984,4.61
kjkmep45460180301.jpg,ocean,0.5246,7.7
37041050@N0325422552614.jpg,kennel/outdoor,0.7083,7.16
99230652@N0439297791594.jpg,islet,0.7945,6.76
gr3g0_6624578442864.jpg,music_studio,0.6773,6.37
algo4926432103.jpg,hayfield,0.7265,5.42
48135492@N087156719387.jpg,planetarium/outdoor,0.5115,3.29
72429880@N0811881722184.jpg,planetarium/outdoor,0.6318,6.75
rasande38028644722.jpg,lift_bridge,0.8147,5.23
davedecamp48639189553.jpg,marsh,0.8663,5.35
46077852@N0818690659889.jpg,kennel/indoor,0.9115,4.82
smilla423776393150.jpg,bow_window/indoor,0.5813,4.82
gmorlando44057251132.jpg,kennel/outdoor,0.8192,6.21
pdmjr9934476624982.jpg,botanical_garden,0.6199,5.34
50491163@N0651363119653.jpg,field/wild,0.7026,7.68
lawrencecornell27441903678.jpg,mountain,0.5799,6.58
144265228@N0637283366604.jpg,volcano,0.9742,3.75
157810959@N0336501272596.jpg,kennel/outdoor,0.611,2.81
24213796@N0238340175094.jpg,river,0.5677,6.61
66527298@N0439588528054.jpg,viaduct,0.5894,6.73
rafaelchacon327064818011.jpg,ocean,0.7407,4.74
138009200@N0547027273511.jpg,dock,0.9883,7.08
atelier_tee43672701001.jpg,house,0.8704,6.5
daveseven4836120014.jpg,driveway,0.913,2.31
112846448@N0333855258963.jpg,canal/natural,0.6378,4.46
farhadfarhad4151720425.jpg,planetarium/outdoor,0.6399,7.11
124060405@N0424701044565.jpg,orchard,0.6735,7.39
152220653@N0233770405841.jpg,planetarium/outdoor,0.5276,3.29
51075366@N0716303882759.jpg,bakery/shop,0.9108,4.54
gianstefanofontana20701034489.jpg,medina,0.8902,7.56
sarah_presh49434455928.jpg,igloo,0.7126,5.23
128896958@N0632478089112.jpg,village,0.9787,3.78
132752384@N0425694934034.jpg,music_studio,0.5444,6.0
76913284@N0628203511024.jpg,wheat_field,0.9509,7.35
chriscwy19501762139.jpg,crosswalk,0.5579,5.16
39655471@N034579531569.jpg,rainforest,0.78,6.67
105871707@N0632509504911.jpg,sandbar,0.7543,3.99
184937301@N0551298781332.jpg,discotheque,0.988,5.75
125725157@N0427511720606.jpg,coast,0.9062,5.5
97493871@N0624498692276.jpg,parking_lot,0.8053,6.63
joannarb200934001175262.jpg,medina,0.5096,3.71
yasmine-hens30082646838.jpg,rainforest,0.6917,6.97
96654411@N0239065087510.jpg,delicatessen,0.7399,4.98
isagelb45307669372.jpg,driveway,0.782,7.13
157550383@N0443253542441.jpg,pond,0.6181,7.87
pagedooley23844883291.jpg,toyshop,0.5297,4.21
knipser3140524941419059.jpg,swamp,0.8353,3.42
unluonur29088182105.jpg,mountain,0.6581,7.2
26034413@N0414470632590.jpg,coast,0.6568,7.69
wipeoutdave49708077751.jpg,sea_cliff,0.6677,5.58
miguelcachapa3456718203.jpg,coast,0.6874,6.08
-mattphotography-38081789124.jpg,lift_bridge,0.7822,2.48
133709405@N0430698340602.jpg,rainforest,0.5202,7.08
murtica2736130430540.jpg,harbor,0.8325,7.12
wulf00737308503134.jpg,forest_path,0.5865,6.3
mechanicman8746566117162.jpg,train_railway,0.8981,5.1
amsteinmann14625629552.jpg,kennel/indoor,0.9611,6.21
alexhaeusler37195588741.jpg,rainforest,0.7507,6.14
davidwilliamreed43992806420.jpg,house,0.8194,3.71
130222475@N0639143737680.jpg,forest/broadleaf,0.7962,6.0
tobi04063315841788.jpg,field/cultivated,0.7823,6.37
ashleecakes4883550879.jpg,bow_window/indoor,0.8605,4.38
127635299@N0646762929075.jpg,formal_garden,0.775,7.12
grumpypants3425931994.jpg,planetarium/outdoor,0.5745,4.43
124870052@N0842637990015.jpg,music_studio,0.9179,4.25
49304401@N0034354083613.jpg,planetarium/outdoor,0.8387,5.05
dorianasinnett48842611702.jpg,music_studio,0.734,5.2
168871875@N0749826912901.jpg,forest/broadleaf,0.504,4.39
carolyneaton16467345903.jpg,lighthouse,0.8686,7.35
steffos_198639606028224.jpg,mountain,0.5348,7.94
stys1985012939217889461.jpg,bow_window/indoor,0.9628,6.48
yasmine-hens44009486451.jpg,botanical_garden,0.6969,7.62
ekovalev148756945231.jpg,herb_garden,0.743,3.69
29487672@N0746987554362.jpg,kennel/outdoor,0.8054,5.67
charlottz18540572276.jpg,fountain,0.6265,8.73
harakispicture40439920901.jpg,sea_cliff,0.5932,6.96
hutchyp21522831486.jpg,harbor,0.9989,4.01
28449734@N074369107542.jpg,hill,0.6531,7.27
altugkarakoc11565010866.jpg,harbor,0.8519,7.13
23967510@N0543716335365.jpg,sandbar,0.5889,3.0
lrod25312937971.jpg,rainforest,0.8998,8.36
68572309@N0421588425482.jpg,waterfall/fan,0.6228,4.72
jarrodlopiccolo27018977171.jpg,coast,0.7788,5.55
cubagallery6946773880.jpg,sandbar,0.603,4.57
jimbanana2262119609.jpg,parking_lot,0.9289,2.58
101480190@N0235756487254.jpg,sandbar,0.6268,5.05
85701348@N0745537892771.jpg,pond,0.8702,5.02
benoit_seignovert21947404316.jpg,planetarium/outdoor,0.6675,3.9
dariomanfrinatiph26434881606.jpg,hill,0.6993,5.2
142373603@N0429356652830.jpg,pond,0.8088,4.47
xidius14125772177.jpg,ocean,0.5138,4.7
puluke10781056695.jpg,forest_path,0.571,4.23
okanakgul23617786511.jpg,kennel/outdoor,0.5047,6.92
16199549@N0526792267360.jpg,field/cultivated,0.6648,6.92
peterscherub26776968662.jpg,botanical_garden,0.6718,5.25
mini_malist14138825821.jpg,art_gallery,0.7089,5.23
abnjunior25614240733.jpg,marsh,0.8635,6.7
147910513@N0629737607268.jpg,sandbar,0.5454,4.76
shaktiwomyn3124295346.jpg,discotheque,0.5217,2.87
mariano-mantel37181737482.jpg,sandbar,0.92,4.48
124130353@N0818268707748.jpg,hill,0.7499,7.08
88380809@N0728414550111.jpg,hayfield,0.9779,3.84
129717605@N0844055962361.jpg,mountain,0.7227,8.21
41396559@N0743171652851.jpg,bakery/shop,0.9499,5.79
ollie_574783613240.jpg,botanical_garden,0.5403,4.66
onllyu313020544.jpg,kennel/indoor,0.9415,1.78
150321484@N0339856975285.jpg,swamp,0.5609,5.11
136826109@N0523933627172.jpg,bow_window/indoor,0.6376,6.07
irena_k3525670905.jpg,barndoor,0.5459,2.24
alainbkk18160334908.jpg,field/cultivated,0.8719,4.58
outsideshot14066713639.jpg,mountain,0.5698,4.14
joanatkinson29737983498.jpg,kennel/indoor,0.6638,6.14
47992465@N0729610317784.jpg,medina,0.9557,5.29
sharis_snaps19958361038.jpg,vegetable_garden,0.9708,5.87
104524658@N0614296054669.jpg,medina,0.97,6.62
machiel_taal5268781988.jpg,wave,0.9666,5.62
jorgetoselli27454495483.jpg,bow_window/indoor,0.7767,5.88
antoni-vallejo47405616151.jpg,canal/natural,0.5693,6.72
666izzy16772120863.jpg,field/cultivated,0.6358,3.31
annemariefraser26276967318.jpg,igloo,0.7293,4.54
jptimmons49255050001.jpg,music_studio,0.813,5.22
