image_id,category,置信度,score
marikoen27062227531.jpg,ballroom,0.6668,8.29
nanalutea4164566021.jpg,ballroom,0.8373,2.79
138881213@N0639017606324.jpg,ballroom,0.5521,6.34
giuly-photo-passion40992155311.jpg,ballroom,0.5077,7.15
leportillon5214457362.jpg,ballroom,0.769,4.81
valpopando410241212.jpg,basilica,0.5215,5.05
jae_at_wits_end51059053131.jpg,basilica,0.6948,5.25
westendfoto26076369087.jpg,basilica,0.9477,7.14
cheishichiyo33498469802.jpg,basilica,0.8556,5.12
120833037@N0638585569520.jpg,basilica,0.8763,7.05
103890477@N0324149094940.jpg,basilica,0.8,5.74
robert_smrekar32777347645.jpg,basilica,0.6956,6.02
rawyvandenbeucken35944419945.jpg,basilica,0.9446,7.0
marcodamilano_photograpy14510353769.jpg,basilica,0.9361,6.15
babilonas25508516153.jpg,basilica,0.5622,6.8
clabudak27919206769.jpg,bathroom,0.8357,7.21
129588807@N0816674745195.jpg,bathroom,0.9123,6.3
pavelgnatyuk5319161466.jpg,bathroom,0.9365,2.57
102991218541340102.jpg,bathroom,0.5881,5.29
sappho_et_amicae16937470396.jpg,bathroom,0.9019,5.01
tbalbi3470876129.jpg,bathroom,0.5476,3.71
karenmcq25422274888.jpg,bathroom,0.7548,4.84
andreaschuh25463708700.jpg,bathroom,0.9775,4.38
djmike-foh5033094782.jpg,bathroom,0.9729,3.65
hispics39713134693.jpg,bathroom,0.8638,3.95
kahluacream2103351814.jpg,bedroom,0.91,2.83
damaz23660308533.jpg,bedroom,0.5233,8.07
191837981@N0851388111242.jpg,bedroom,0.7422,7.72
a-s-t-o-r-i-a37472778451.jpg,bedroom,0.9133,6.27
jennysteam499720698.jpg,bedroom,0.5545,6.4
doorsixteen2929461584.jpg,bedroom,0.9721,5.21
angelwerx49414229457.jpg,bedroom,0.9357,6.0
catmacbride12751856755.jpg,bedroom,0.5667,4.64
91520889@N0627148057173.jpg,bedroom,0.9558,4.66
kitt-styleoflife28224716850.jpg,bedroom,0.6188,5.49
giorgiod29011106783.jpg,boat_deck,0.5514,2.92
129362368@N0421198049755.jpg,boat_deck,0.7229,7.78
137373815@N0430353238023.jpg,boat_deck,0.6301,7.32
rmc195237446135315.jpg,boat_deck,0.9429,4.01
oscarfh21745069999.jpg,boat_deck,0.6279,4.02
mariamk_201128363036510.jpg,boat_deck,0.51,6.71
9524771@N069643287989.jpg,boat_deck,0.7628,4.75
simonthgolfer23158630276.jpg,boat_deck,0.6097,6.58
patrickmilan50475983958.jpg,boat_deck,0.9862,5.0
aotaro20779730542.jpg,boat_deck,0.748,5.96
android_85793606069.jpg,booth/indoor,0.6478,2.17
11676623@N0745025466344.jpg,booth/indoor,0.5366,6.72
87509683@N0224632579531.jpg,booth/indoor,0.7196,3.71
nora-meszoly24573854999.jpg,booth/indoor,0.5684,3.66
kuddelmuddelstore50680238597.jpg,booth/indoor,0.57,6.04
vegarshansen18861367555.jpg,booth/indoor,0.5096,5.79
fabiopolimadei38543055611.jpg,booth/indoor,0.5261,4.42
ricosti51166052701.jpg,booth/indoor,0.6346,5.55
morghana_savira48787692552.jpg,booth/indoor,0.8573,4.52
che-burashka267613174.jpg,booth/indoor,0.5103,5.58
jasonjoyce6380111281.jpg,building_facade,0.7597,3.17
jpn47333629642.jpg,building_facade,0.6092,6.98
tabliniumcarlson24922886753.jpg,building_facade,0.7704,6.63
raminn30880848055.jpg,building_facade,0.5079,4.67
skipmoore47521657212.jpg,building_facade,0.678,4.18
khrawlings36270497142.jpg,building_facade,0.5356,4.55
loriwhelan37089753481.jpg,building_facade,0.7975,6.22
121195437@N0644561745342.jpg,building_facade,0.5455,5.73
iammattdoran50136242681.jpg,building_facade,0.7551,4.8
vinwar7548471551167.jpg,building_facade,0.6755,6.0
143966226@N0651316114302.jpg,bus_interior,0.9958,6.91
jason8703029280230492.jpg,bus_interior,0.5421,2.65
veganbirdphotographer4653065220.jpg,bus_interior,0.9346,3.4
141370389@N0826873456353.jpg,bus_interior,0.6037,6.28
mac_kwan7188918986.jpg,bus_interior,0.6889,5.83
29421855@N0723490111801.jpg,bus_interior,0.9898,3.46
andrew_wertheimer26162578710.jpg,bus_interior,0.9806,3.7
manuelrt5_work39485908634.jpg,bus_interior,0.5046,5.08
38635235@N043661358439.jpg,bus_interior,0.7083,4.25
0-judy-011308947795.jpg,bus_interior,0.9905,4.18
pedalhead20962908500.jpg,cabin/outdoor,0.6626,7.35
starwizard39179624231.jpg,cabin/outdoor,0.7179,6.7
iain_harris21671280955.jpg,cabin/outdoor,0.641,6.61
jwhanley40932775703.jpg,cabin/outdoor,0.8305,6.64
mbatesfoto33559825586.jpg,cabin/outdoor,0.6351,5.81
efo9217500758.jpg,cabin/outdoor,0.5345,5.6
162102327@N0639902857905.jpg,cabin/outdoor,0.9437,4.66
traveblog19798234683626.jpg,cabin/outdoor,0.5048,5.29
la1cna33647683478.jpg,cabin/outdoor,0.6329,3.98
34121831@N0031910714535.jpg,cabin/outdoor,0.5253,4.38
90024104@N0830501513101.jpg,campus,0.6044,6.55
noel160341267489934.jpg,campus,0.5912,5.14
101160911@N0222931298583.jpg,campus,0.6095,4.9
davidwilliamreed34046761284.jpg,campus,0.5549,4.42
159362356@N0750866676087.jpg,campus,0.8682,4.85
14760495@N0828108165809.jpg,campus,0.5194,4.44
cormackphotos51317142244.jpg,campus,0.7374,3.46
rschnaible24629036826.jpg,campus,0.6645,7.74
rabican43459799092.jpg,campus,0.6046,8.07
nohobotic2302687823.jpg,campus,0.7332,3.09
73581593@N00114177894.jpg,car_interior/backseat,0.9022,2.0
eveflickr4054645361.jpg,car_interior/backseat,0.6106,3.11
ellabanana8351133365723.jpg,car_interior/backseat,0.5382,4.45
dolliciacarami50251534558.jpg,car_interior/backseat,0.5675,4.34
39319291@N0626993914020.jpg,car_interior/backseat,0.6156,4.3
r3nn3r25878218697.jpg,car_interior/backseat,0.5937,5.92
taniuniyana27131803876.jpg,car_interior/backseat,0.5142,6.52
thedarlinglife2571647421.jpg,car_interior/backseat,0.7725,6.65
63371891@N0040154733661.jpg,car_interior/backseat,0.7561,6.36
emaglierinella18416716192.jpg,car_interior/backseat,0.5919,5.75
149467991@N0429691730418.jpg,church/outdoor,0.7951,5.78
jrpix4u48446473712.jpg,church/outdoor,0.5706,3.94
dot21studios33789544322.jpg,church/outdoor,0.9168,7.61
cttc29371251585.jpg,church/outdoor,0.8605,3.56
96767980@N0722836302302.jpg,church/outdoor,0.6935,5.1
34121831@N0022227502731.jpg,church/outdoor,0.9076,3.92
130523639@N0524576492694.jpg,church/outdoor,0.5411,4.1
129665755@N0323623041494.jpg,church/outdoor,0.7086,5.13
michelblanchette11450465554.jpg,church/outdoor,0.6449,5.54
safris35864881831.jpg,church/outdoor,0.6699,4.25
drabbate22383823223.jpg,cloister/indoor,0.6111,3.19
nutulescug27001735005.jpg,cloister/indoor,0.776,8.34
138450832@N0740139552380.jpg,cloister/indoor,0.5953,7.92
ruihenriques5655793293.jpg,cloister/indoor,0.8068,4.22
125106733@N0421620078806.jpg,cloister/indoor,0.9891,4.68
guigui-lille15371185270.jpg,cloister/indoor,0.5584,7.18
andreaschuh26160933741.jpg,cloister/indoor,0.7217,4.86
137065446@N0525164720399.jpg,cloister/indoor,0.9933,5.32
brandontaselian31886900690.jpg,cloister/indoor,0.8368,6.8
136111536@N0750118768263.jpg,cloister/indoor,0.9223,6.17
karmaji26075395552.jpg,construction_site,0.9821,7.89
red_spirit7038169179.jpg,construction_site,0.9165,2.94
65892319@N0231437312552.jpg,construction_site,0.8977,3.02
138185340@N0527374980212.jpg,construction_site,0.6855,7.37
jamespdeans24322161275.jpg,construction_site,0.6427,3.79
marthaander43117929610.jpg,construction_site,0.7444,6.11
100087202@N0635429965551.jpg,construction_site,0.9525,4.28
hadeedsher9178847024.jpg,construction_site,0.8718,5.95
ille4324801602822.jpg,construction_site,0.7813,5.28
simonefisher6956773793.jpg,construction_site,0.9654,5.5
161693384@N0440584306295.jpg,courtyard,0.94,3.21
98783826@N0733871511726.jpg,courtyard,0.7023,3.46
133008714@N0527343369038.jpg,courtyard,0.9025,5.1
joannarb200933401459913.jpg,courtyard,0.7197,3.89
blessedwildapplegirl8012389008.jpg,courtyard,0.6693,4.14
fotowelten-uh50271131073.jpg,courtyard,0.9519,4.72
127508165@N0627593715704.jpg,courtyard,0.7392,5.8
186943565@N0249826145342.jpg,courtyard,0.85,3.58
geoffwi10037024583464.jpg,courtyard,0.6824,4.18
alainst26275776471.jpg,courtyard,0.7062,6.69
115336494@N0514004414409.jpg,covered_bridge/exterior,0.8051,7.73
63888231@N0424654158605.jpg,covered_bridge/exterior,0.9771,6.78
pjgrillo6949140472.jpg,covered_bridge/exterior,0.9955,6.58
missalee28712092957.jpg,covered_bridge/exterior,0.9869,6.14
pegase197220358217156.jpg,covered_bridge/exterior,0.9997,3.71
swampt0130765416728.jpg,covered_bridge/exterior,0.8958,4.11
73683441@N0743204547641.jpg,covered_bridge/exterior,0.8425,5.22
wolf-creek-carl24642041003.jpg,covered_bridge/exterior,0.7996,3.65
bubblesandsons30378346973.jpg,covered_bridge/exterior,0.6735,5.59
crziebird19487774089.jpg,covered_bridge/exterior,0.9957,5.21
64163787@N0230440481035.jpg,dentists_office,0.5444,4.66
thorstenroepke40775611675.jpg,dentists_office,0.5771,7.88
imtiazkabir28303529076.jpg,dentists_office,0.5847,6.94
64163787@N0239271097995.jpg,dentists_office,0.7162,6.75
24346129@N022393692721.jpg,dentists_office,0.5581,1.47
141998431@N0527348849327.jpg,dentists_office,0.5793,2.1
143013414@N0536507864491.jpg,dentists_office,0.6435,4.19
robvndb8704655303.jpg,dentists_office,0.5679,5.86
karibequeen20227330353.jpg,dentists_office,0.7243,4.67
1fifteen55403084129.jpg,dentists_office,0.573,1.95
126703467@N0630355730536.jpg,dinette/home,0.5612,3.46
ms-bexy28169910011.jpg,dinette/home,0.6202,3.23
merwing3990464239.jpg,dinette/home,0.7732,6.21
27830146@N0824726424619.jpg,dinette/home,0.6487,4.38
monomarv30210001314.jpg,dinette/home,0.8628,5.77
ilovedoodle6810575851.jpg,dinette/home,0.5221,5.05
monicaforss5380082205.jpg,dinette/home,0.6758,4.79
beritsundman31302806018.jpg,dinette/home,0.5567,5.0
bollero47975515177.jpg,dinette/home,0.5612,5.5
craftcreativity2283082331.jpg,dinette/home,0.9485,4.99
derodeolifant27179890676.jpg,elevator/interior,0.5937,7.31
blaubluebleu24024935246.jpg,elevator/interior,0.5099,2.74
bobevansimages8351471684.jpg,elevator/interior,0.5678,3.13
shu643142562133635.jpg,elevator/interior,0.6293,7.02
101968644@N0517378581281.jpg,elevator/interior,0.5548,5.78
razorbern2560384530.jpg,elevator/interior,0.626,6.96
32658783@N0315371904426.jpg,elevator/interior,0.6184,5.75
heimatiater2858085875.jpg,elevator/interior,0.784,5.14
anaxit16145109060.jpg,elevator/interior,0.8059,4.69
97183403@N0824350068647.jpg,elevator/interior,0.7135,3.85
hopemanfoto37509732856.jpg,engine_room,0.7534,2.68
68037333@N0219513735739.jpg,engine_room,0.6869,3.77
jackal123623488069.jpg,engine_room,0.55,2.79
23808616@N082850290569.jpg,engine_room,0.6887,2.96
100974577@N0551395530294.jpg,engine_room,0.9608,7.22
nancysmith13340095235523.jpg,engine_room,0.8325,3.65
140358432@N0851212263367.jpg,engine_room,0.7719,6.89
135745767@N0226663383533.jpg,engine_room,0.9977,5.64
andreaschuh27261533412.jpg,engine_room,0.7581,5.12
thom_astro51262614435.jpg,engine_room,0.9696,5.54
lfl4507338626.jpg,fastfood_restaurant,0.9453,2.21
maryhardrock23108722212.jpg,fastfood_restaurant,0.932,6.91
supern125487665930.jpg,fastfood_restaurant,0.538,1.92
dwightsghost5461127604.jpg,fastfood_restaurant,0.868,1.83
3xis29276232025.jpg,fastfood_restaurant,0.6577,6.33
shgarden6061676010.jpg,fastfood_restaurant,0.7035,5.9
quangle_photographer3082098941.jpg,fastfood_restaurant,0.518,5.46
139556185@N0524209187444.jpg,fastfood_restaurant,0.9317,4.25
aubrey_rose2771572328.jpg,fastfood_restaurant,0.5471,3.01
shamoonaltaf5389943226.jpg,fastfood_restaurant,0.6348,4.74
ville_pipeman40557269803.jpg,fire_station,0.5875,2.11
39901348@N033769984188.jpg,fire_station,0.8003,2.12
lospromillosontour27402299649.jpg,fire_station,0.9953,6.53
itinerant_wanderer50748153068.jpg,fire_station,0.8888,3.96
8482746@N0732988676794.jpg,fire_station,0.6639,3.65
98531702@N0529737775584.jpg,fire_station,0.9982,3.86
studiodxavier20993622801.jpg,fire_station,0.7531,5.52
s11aun47575918382.jpg,fire_station,0.5718,5.56
tweetiekins15204078746.jpg,fire_station,0.9386,5.88
aniwitt38926898050.jpg,fire_station,0.5081,5.92
eugeng_32502120585.jpg,garage/indoor,0.6257,7.59
cricri19735887423193.jpg,garage/indoor,0.5826,2.68
152224654@N0437588089160.jpg,garage/indoor,0.5858,3.4
freundsport45221327122.jpg,garage/indoor,0.7328,6.43
robert_smrekar32339071935.jpg,garage/indoor,0.8932,5.96
thelastdon28571134111.jpg,garage/indoor,0.5981,5.62
123634576@N0637025133775.jpg,garage/indoor,0.9945,4.25
solidstate1037736132776.jpg,garage/indoor,0.6092,4.94
microrna85026433313149.jpg,garage/indoor,0.5077,3.8
hiway7737231774961.jpg,garage/indoor,0.8724,5.36
alswuaidi532208781.jpg,gas_station,0.7731,2.5
moonrider1150765094697.jpg,gas_station,0.9831,7.46
davidgutierrez14424577940.jpg,gas_station,0.7426,6.58
bob_wall49636517487.jpg,gas_station,0.7227,5.34
150308574@N0648011011848.jpg,gas_station,0.9989,4.76
hornbeck8351381619.jpg,gas_station,0.977,4.86
pjgrillo19876898012.jpg,gas_station,0.9811,5.06
45695258@N0414718691714.jpg,gas_station,0.9948,6.44
ska196340008688291.jpg,gas_station,0.8965,6.03
10757784@N0651315582413.jpg,gas_station,0.8578,6.13
lens-cap26681986367.jpg,gazebo/exterior,0.7363,3.71
26849514@N0632203079144.jpg,gazebo/exterior,0.7465,7.37
michelgauthier10538848802524.jpg,gazebo/exterior,0.9812,4.36
138560604@N0237738205552.jpg,gazebo/exterior,0.8093,7.29
seanwatson37360939915.jpg,gazebo/exterior,0.935,4.52
66104887@N0637894166764.jpg,gazebo/exterior,0.9988,5.7
haeusermann4937305365.jpg,gazebo/exterior,0.6555,4.55
55167823@N0714754526993.jpg,gazebo/exterior,0.9961,5.45
150308574@N0650737521486.jpg,gazebo/exterior,0.9511,5.73
97201328@N0240144374231.jpg,gazebo/exterior,0.7477,7.02
thender42479338065.jpg,golf_course,0.9592,7.81
49123319@N0836305740234.jpg,golf_course,0.9076,7.21
125485807@N0243850967164.jpg,golf_course,0.8471,6.4
47115420@N0631627727860.jpg,golf_course,0.6822,5.06
nqtri0134729495771.jpg,golf_course,0.5537,6.08
63348497@N0033665200668.jpg,golf_course,0.9342,3.38
phthaloblu45618450152.jpg,golf_course,0.8403,3.4
79003050@N0526298148742.jpg,golf_course,0.738,3.69
andreasvoegele26359731121.jpg,golf_course,0.815,4.93
artfulhumble49840626207.jpg,golf_course,0.5789,4.23
52660724@N0526549438900.jpg,hangar/indoor,0.6109,7.64
jneentertainment19664221486.jpg,hangar/indoor,0.5486,3.97
keithmidson16388245960.jpg,hangar/indoor,0.5003,7.35
153847305@N0730350069898.jpg,hangar/indoor,0.927,5.09
murtica2734795028525.jpg,hangar/indoor,0.7486,6.89
niek_goossen25079482112.jpg,hangar/indoor,0.6753,6.25
ak_automotive5442496862.jpg,hangar/indoor,0.7625,4.36
klauskniehase8053051053.jpg,hangar/indoor,0.6219,6.39
111724958@N0626965951883.jpg,hangar/indoor,0.6375,4.89
137210123@N0338682335620.jpg,hangar/indoor,0.5494,5.09
89973703@N0737250397130.jpg,home_office,0.8056,7.22
dollinterrupted9667219802.jpg,home_office,0.6638,5.67
grnhswgrdn2259431452.jpg,home_office,0.5096,1.99
blaubluebleu24660113639.jpg,home_office,0.8336,2.54
ta-com35826363484.jpg,home_office,0.9642,2.8
seasiderosegarden5081254880.jpg,home_office,0.6512,3.42
diana-fe37156751851.jpg,home_office,0.6832,5.04
mremnant22660926310.jpg,home_office,0.5153,5.16
jainbow49269685968.jpg,home_office,0.5256,3.44
blaubluebleu24485377759.jpg,home_office,0.8149,4.12
mspt475527911054.jpg,ice_cream_parlor,0.9937,2.54
44644400@N0529274414278.jpg,ice_cream_parlor,0.9793,6.5
jose_jefersson25048870643.jpg,ice_cream_parlor,0.9682,6.06
139556185@N0524719514202.jpg,ice_cream_parlor,0.7662,4.35
shgarden18845851240.jpg,ice_cream_parlor,0.896,5.42
132014049@N0427743768384.jpg,ice_cream_parlor,0.9928,5.59
iweatherman5800089759.jpg,ice_cream_parlor,0.9256,4.62
sabinche7327073584.jpg,ice_cream_parlor,0.6223,4.65
iweatherman7752854358.jpg,ice_cream_parlor,0.8713,5.5
137210123@N0347612343031.jpg,ice_cream_parlor,0.6248,5.54
peeblespair46508647792.jpg,ice_skating_rink/outdoor,0.8265,7.45
154600677@N0333351876718.jpg,ice_skating_rink/outdoor,0.5541,3.42
lunaryuna29800263282.jpg,ice_skating_rink/outdoor,0.9256,6.86
102086516@N0740385274543.jpg,ice_skating_rink/outdoor,0.8837,7.74
sirgenver50614233228.jpg,ice_skating_rink/outdoor,0.9772,5.46
ploeckl50807794051.jpg,ice_skating_rink/outdoor,0.8778,6.46
leley13419667253.jpg,ice_skating_rink/outdoor,0.8999,3.51
stellawind49626140072.jpg,ice_skating_rink/outdoor,0.6356,4.92
66001184@N0050917062236.jpg,ice_skating_rink/outdoor,0.5564,3.89
octavbobe16326194490.jpg,ice_skating_rink/outdoor,0.9887,7.0
karenhunnicutt31101242393.jpg,iceberg,0.8553,8.2
ania_nyc14012284239.jpg,iceberg,0.8067,8.5
80712288@N0219074752816.jpg,iceberg,0.8449,4.5
toulousi10507958143.jpg,iceberg,0.9915,4.65
jbernstein89932413839012.jpg,iceberg,0.9576,5.32
tinabalie4709939478.jpg,iceberg,0.6704,5.12
126232476@N0625531928634.jpg,iceberg,0.6685,6.52
goodi34699542920.jpg,iceberg,0.5192,6.96
jilldimassimo14097897654.jpg,iceberg,0.7041,6.5
derodeolifant38776864840.jpg,iceberg,0.6018,6.92
106225936@N0631197163603.jpg,kitchenette,0.6918,7.53
pansa3098604543.jpg,kitchenette,0.6124,1.97
142481105@N0547053631482.jpg,kitchenette,0.9114,3.04
sunflowers85588439058.jpg,kitchenette,0.7413,2.5
macgaston27865886.jpg,kitchenette,0.5046,2.42
dircinha13045437975.jpg,kitchenette,0.8353,5.73
bear__8187511467.jpg,kitchenette,0.5439,6.1
mirjam_bosselaar32179545471.jpg,kitchenette,0.5306,5.08
25802865@N0842614023784.jpg,kitchenette,0.64,5.91
my_flickr_17722657165.jpg,kitchenette,0.8039,5.57
141682334@N0831934347346.jpg,library/indoor,0.6737,5.28
martin_horvath40158614203.jpg,library/indoor,0.5569,3.1
jek7551114799318.jpg,library/indoor,0.8963,4.02
damaz21207857844.jpg,library/indoor,0.8522,6.12
k4wea6390437681.jpg,library/indoor,0.5224,3.71
jwhanley35572989800.jpg,library/indoor,0.5327,3.88
kaschli25807329633.jpg,library/indoor,0.8415,6.7
stys1985012934949379866.jpg,library/indoor,0.8952,6.17
87304766@N0818580934590.jpg,library/indoor,0.5385,4.1
ninasclicks7415004200.jpg,library/indoor,0.6389,6.03
dogbytes31423261761.jpg,mausoleum,0.9645,3.73
71072750@N006265929552.jpg,mausoleum,0.7699,2.69
mcpeluz42366132492.jpg,mausoleum,0.8291,3.71
afarmer24916888010.jpg,mausoleum,0.5664,3.96
emielde26128669791.jpg,mausoleum,0.9662,3.92
138324240@N0832161378887.jpg,mausoleum,0.8444,3.41
natali_antonovich22843466682.jpg,mausoleum,0.514,5.25
61357175@N0815452774565.jpg,mausoleum,0.5185,7.23
leo_w45104557581.jpg,mausoleum,0.7923,7.43
36236696@N002880250316.jpg,mausoleum,0.8717,5.46
lenalgouveia3220994498.jpg,monastery/outdoor,0.5459,3.25
145591075@N0831068239122.jpg,monastery/outdoor,0.7106,4.21
jms246210188385.jpg,monastery/outdoor,0.5842,3.99
136852301@N0529360883627.jpg,monastery/outdoor,0.7358,8.09
65509607@N0847939664187.jpg,monastery/outdoor,0.8655,7.96
shertila33130188131.jpg,monastery/outdoor,0.5402,5.0
mnasr8843914165775.jpg,monastery/outdoor,0.7052,5.16
insher43546366855.jpg,monastery/outdoor,0.6193,4.96
65509607@N0844727774985.jpg,monastery/outdoor,0.9574,7.54
impressions-d-asie50587100392.jpg,monastery/outdoor,0.6087,6.52
eridony4788150148.jpg,motel,0.6759,2.38
nicolast30806989591.jpg,motel,0.5603,7.0
brad_prudhon32628657457.jpg,motel,0.6175,7.25
emydelema16883372667.jpg,motel,0.5822,6.38
146494084@N0638158254472.jpg,motel,0.933,3.11
3underpar26057253147.jpg,motel,0.5309,6.51
timothywells064373660289.jpg,motel,0.9147,2.65
springfieldhomer3996030767.jpg,motel,0.8016,2.69
carlosarriero34631415816.jpg,motel,0.5784,5.7
129884683@N0426594900304.jpg,motel,0.6475,3.25
larryjay45736960922.jpg,office_building,0.9419,3.51
132334520@N0326731267855.jpg,office_building,0.6837,6.97
15514374@N0521760039738.jpg,office_building,0.6039,7.25
coolmcflash45752218671.jpg,office_building,0.5074,7.04
tom2121722845123742.jpg,office_building,0.6992,5.35
katsrcool21078724064.jpg,office_building,0.7565,5.97
121195437@N0647998782176.jpg,office_building,0.5319,4.58
macrto22140308630.jpg,office_building,0.684,5.53
nitro50mg33594262384.jpg,office_building,0.8364,4.54
125409212@N0841856923891.jpg,office_building,0.7081,4.61
vanessaolson24012225886.jpg,oilrig,0.9563,4.78
heinrich-hildebrandt49534680483.jpg,oilrig,0.6624,8.53
156741857@N0637073419016.jpg,oilrig,0.7995,3.92
dahakadarkdevil36993038006.jpg,oilrig,0.8199,4.1
snowghoul27036000610.jpg,oilrig,0.831,3.73
gregorydolivet36268961282.jpg,oilrig,0.9312,8.25
mark_holt_photography41307038602.jpg,oilrig,0.548,6.61
danielgogberg25824587018.jpg,oilrig,0.9999,4.23
66677970@N0823527153838.jpg,oilrig,0.7253,4.67
izadsfotofactory50762293381.jpg,oilrig,0.9992,4.87
130333033@N0851300120214.jpg,outhouse/outdoor,0.8606,7.89
missi_gregorius24517870172.jpg,outhouse/outdoor,0.999,6.67
moonsoul49185604853.jpg,outhouse/outdoor,0.5107,5.79
183383255@N0850650781351.jpg,outhouse/outdoor,0.5322,4.92
jwhanley27232761253.jpg,outhouse/outdoor,0.5206,4.25
84265607@N005679127716.jpg,outhouse/outdoor,0.828,5.07
keithmidson47934359982.jpg,outhouse/outdoor,0.5408,4.3
peia1899087347.jpg,outhouse/outdoor,0.6185,4.83
103680793@N0524546822054.jpg,outhouse/outdoor,0.9768,4.19
christaki14510348126.jpg,outhouse/outdoor,0.9329,4.68
27661757@N053746671359.jpg,pantry,0.5044,1.88
udono2401296099.jpg,pantry,0.8883,2.94
128179293@N0251212406767.jpg,pantry,0.5508,6.72
danielbradley22065574711.jpg,pantry,0.9048,4.93
curiouskiwi124935893.jpg,pantry,0.6336,6.57
54868484@N0630613538938.jpg,pantry,0.6001,5.5
115262004@N0244598850824.jpg,pantry,0.8242,5.28
129502071@N0437718009822.jpg,pantry,0.7169,6.04
130772116@N0323106295671.jpg,pantry,0.6159,5.69
