image_id,category,置信度,score
nyl6424232179734.jpg,shower,0.3937,5.03
z_a_r_a_1138984111745.jpg,fishpond,0.4609,6.83
151209268@N0241085979540.jpg,field/wild,0.7304,5.97
128525045@N0427807471757.jpg,field/wild,0.2254,6.86
152071985@N0438510578790.jpg,bridge,0.9935,5.67
oceanerin11483151395.jpg,living_room,0.7315,4.89
flubscuteness45294404582.jpg,islet,0.9557,7.82
141962888@N0827958663877.jpg,forest/needleleaf,0.3638,3.54
129659840@N0834968187495.jpg,forest_path,0.4966,5.92
janslb9534257021.jpg,canal/urban,0.98,6.92
colloidfarl27505136.jpg,residential_neighborhood,0.558,7.54
133629638@N0821388105006.jpg,sandbox,0.2739,2.6
150308574@N0649220029176.jpg,tree_house,0.3966,6.14
hernanpc18957044513.jpg,alley,0.6952,6.86
apfrsscf43089671075.jpg,sky,0.9254,5.39
134085718@N0228934363056.jpg,swamp,0.6961,6.63
53477149@N0220365444659.jpg,florist_shop/indoor,0.663,5.11
jotabsantos21797225396.jpg,florist_shop/indoor,0.8575,5.21
127925341@N0433370723891.jpg,cheese_factory,0.3516,4.71
ekaterinaalexander129966248634.jpg,cottage_garden,0.4097,4.78
75570698@N0343373690440.jpg,alley,0.5737,6.92
21129873@N0650127258613.jpg,palace,0.3291,6.0
wwwmah_navacom6174457341.jpg,boathouse,0.5291,3.75
soniaadammurray28699528715.jpg,underwater/coral_reef,0.6202,3.83
9503087@N0425269496795.jpg,church/indoor,0.2152,3.45
35412296@N0630598637733.jpg,residential_neighborhood,0.7744,5.96
steven_peachey36820023533.jpg,forest_path,0.5305,4.4
59147565@N0621733659686.jpg,windmill,0.193,6.85
36081663@N00138934708.jpg,marsh,0.4207,6.54
130360226@N0827774683312.jpg,florist_shop/indoor,0.428,5.1
47249110@N038254569572.jpg,cottage_garden,0.8727,5.33
24748600@N0449921286152.jpg,coffee_shop,0.2252,5.03
jerry_curtis3646110801.jpg,schoolhouse,0.5351,2.34
flametree27145402184.jpg,cottage_garden,0.9444,5.21
dragonflyhunter50112219253.jpg,field/wild,0.6048,5.08
squidrings22094351592.jpg,lake/natural,0.2987,6.22
60073719@N0411103579055.jpg,sky,0.9813,4.96
fubuki1267330.jpg,car_interior/backseat,0.3482,3.25
decipherment16058883522.jpg,waiting_room,0.543,4.05
robert_saucier8644728752.jpg,fire_escape,0.7269,4.23
raphael_images26068367837.jpg,burial_chamber,0.581,6.98
129302913@N0739920364483.jpg,forest/needleleaf,0.8385,4.54
150775681@N0545492651795.jpg,toyshop,0.5554,6.0
ollivver19784129353.jpg,bow_window/indoor,0.3543,5.79
shelby9924117153436.jpg,music_store,0.9586,5.8
flametree26568068283.jpg,cottage_garden,0.9609,5.29
150984307@N0638374394775.jpg,veterinarians_office,0.3364,7.33
deco291251214726586.jpg,vegetable_garden,0.6808,6.37
pedrolakes14980361980.jpg,canal/urban,0.9665,7.08
31791237@N0233361831086.jpg,beach,0.8207,6.69
grobinette26614842661.jpg,forest/needleleaf,0.6037,6.94
images-twiston49584860676.jpg,dock,0.9993,7.43
picolojojo5268629786.jpg,florist_shop/indoor,0.9765,4.32
morghana_savira48787692552.jpg,booth/indoor,0.8573,4.52
gastonlepage15308251603.jpg,barn,0.7352,5.65
natali_antonovich34664972552.jpg,fishpond,0.2787,4.2
naturalworldfotos30543988515.jpg,sky,0.9809,3.52
duncandisorderly37142971025.jpg,cottage_garden,0.4456,4.98
bdmccray33923692974.jpg,florist_shop/indoor,0.4798,6.3
136390377@N0232628636183.jpg,creek,0.8782,6.73
33435772@N033116367812.jpg,sky,0.9709,2.6
pcfannet24397161523.jpg,igloo,0.2341,2.32
19779889@N0039954265493.jpg,igloo,0.7848,4.34
101654934@N0848717212806.jpg,cottage_garden,0.9919,7.19
zeeyolqpictures29260352502.jpg,sky,0.5754,6.38
egdc21119759499933.jpg,rainforest,0.8324,6.53
hannu_ho15950374294.jpg,alley,0.6342,6.39
hornbeck9505028938.jpg,highway,0.3393,4.71
freundsport40632183333.jpg,skyscraper,0.4307,7.17
gderekh28821217514.jpg,parking_lot,0.571,4.5
lumase6495570105.jpg,sky,0.5531,7.28
nbwm3874587492.jpg,house,0.4497,3.1
dimagine29362924995.jpg,field/wild,0.1153,5.5
ckopsy8447513546.jpg,mansion,0.3155,6.79
134493066@N0637090476642.jpg,river,0.4653,5.33
115188198@N0326983146655.jpg,field/cultivated,0.6626,8.09
mmoments32052678951.jpg,waterfall/fan,0.5882,4.37
ianderry6423511147660.jpg,carrousel,0.5848,4.19
sabinakurt6230187502991.jpg,waterfall/plunge,0.9244,7.92
157650474@N0332734600307.jpg,alley,0.4295,6.14
vegas-macross44519762721.jpg,coast,0.9355,5.88
vbvaphotos34358379162.jpg,field/wild,0.5861,4.88
frantisim39690863232.jpg,igloo,0.2547,6.71
38120108@N084834139644.jpg,escalator/indoor,0.5808,4.73
trevgreen30072968807.jpg,creek,0.9638,4.37
anaxit16145109060.jpg,elevator/interior,0.8059,4.69
107037990@N0316638467578.jpg,cottage_garden,0.4498,3.38
argentalico29083713668.jpg,discotheque,0.5265,6.81
radijsje16257748355.jpg,ball_pit,0.4732,5.89
synthwaffle51233231133.jpg,field/wild,0.3647,3.19
119901987@N0626721769982.jpg,forest/needleleaf,0.1694,6.52
natali_antonovich32977463726.jpg,slum,0.527,5.41
kpillay51417744416.jpg,alley,0.8745,7.61
15030115@N0631251143196.jpg,field/wild,0.3549,7.17
24516483@N0314122171080.jpg,lake/natural,0.572,7.87
alice-aulait5761654096.jpg,dining_car,0.3389,5.94
itzick3041457610.jpg,abbey,0.1506,3.19
sizun_eye32637478531.jpg,sky,0.9616,8.13
milliemckenzie28329006279.jpg,parlor,0.5172,6.21
nature_photography_tw13823866003.jpg,field/cultivated,0.6956,5.66
sodrul_bhuiyan28929345604.jpg,rice_paddy,0.8678,3.46
126330948@N0528107997890.jpg,sky,0.9927,4.21
61491636@N0325653335895.jpg,snowfield,0.9576,3.67
kuhnert_nl32221610342.jpg,harbor,0.3922,7.21
russellk201334043854865.jpg,beach,0.7141,6.07
albost15524614626.jpg,field/wild,0.6026,7.45
52921252@N0327314690529.jpg,mausoleum,0.5138,6.43
yasmine-hens35983574634.jpg,desert/vegetation,0.5269,6.82
tamas682563937392.jpg,vegetable_garden,0.8797,7.48
125725157@N0428051873512.jpg,valley,0.4551,4.24
duanemoore32550874117.jpg,skyscraper,0.8947,4.92
jrpix4u33230904328.jpg,parking_lot,0.6218,4.58
dietmar-schwanitz43332780872.jpg,palace,0.6179,6.19
lloydich26694441103.jpg,lake/natural,0.9857,7.21
17516529@N0032083499565.jpg,swamp,0.4837,2.49
akirafoto2117946416.jpg,forest/needleleaf,0.3085,5.29
16155421@N0638270678301.jpg,canal/urban,0.636,4.42
deslee7417068239720.jpg,park,0.371,6.26
aeriedesign20511506070.jpg,cottage_garden,0.5373,6.45
ponomarevsergey39065511614.jpg,mosque/outdoor,0.2891,6.72
jjy31951933777.jpg,park,0.8008,7.67
wulf00749278571643.jpg,parlor,0.59,3.5
silvia_photog38710846902.jpg,forest_path,0.4835,6.6
fstopping24466489590.jpg,bridge,0.5108,6.66
stys1985012934934154200.jpg,veterinarians_office,0.3915,7.1
nora-meszoly23427863025.jpg,sky,0.7159,5.29
130497974@N0219967436738.jpg,aquarium,0.9905,7.03
133457276@N0227720513827.jpg,greenhouse/indoor,0.4083,2.29
arlete200633197147482.jpg,sky,0.9755,6.33
trango320951342793.jpg,ocean,0.8122,7.95
mial121226037581.jpg,street,0.8814,6.78
ralf_st16612124692.jpg,marsh,0.9652,7.72
joannarb200937524221876.jpg,forest_road,0.8309,4.01
christa_p43961669842.jpg,wave,0.2656,6.01
126330948@N0526844211294.jpg,lock_chamber,0.3813,5.95
plj00737085024643.jpg,lake/natural,0.5642,4.85
fallykillradio31473273535.jpg,sky,0.7847,4.21
akras33175087170.jpg,mountain_snowy,0.9078,4.5
7207296@N0427657715539.jpg,motel,0.7268,4.74
gergelytakacs23483670848.jpg,sky,0.9165,3.84
151397551@N0426177358277.jpg,barndoor,0.4334,4.65
163259275@N0741589475840.jpg,car_interior/frontseat,0.2425,4.63
143769765@N0631588788925.jpg,creek,0.9922,6.63
ebcreation32958554092.jpg,forest/needleleaf,0.6693,5.5
70684778@N0420475194841.jpg,herb_garden,0.4319,5.69
carolsgardenofphotos35116916822.jpg,swamp,0.5295,3.67
56159557@N0728118545379.jpg,mountain_snowy,0.9086,7.09
139043034@N0623717233963.jpg,hill,0.7568,3.23
mike_wu35216105675.jpg,dining_car,0.4506,5.89
108075182@N0426865158474.jpg,music_store,0.7474,7.08
13499964@N036185917613.jpg,igloo,0.278,4.69
manuel_abascal22554824960.jpg,ballroom,0.8351,7.2
49090396@N0238343500672.jpg,park,0.3215,7.62
bodro29969568106.jpg,hill,0.178,6.41
nathaninsandiego43881805115.jpg,ice_floe,0.9569,2.78
swatiagarwalmishra3952298193.jpg,beauty_salon,0.3522,3.85
shand196738799840080.jpg,formal_garden,0.9448,3.43
acg100015355785.jpg,mansion,0.6322,5.58
magdalenaroeseler21079992422.jpg,burial_chamber,0.3841,7.47
bschaefers31837385390.jpg,canal/urban,0.9507,7.1
ciciplum35676727764.jpg,kennel/outdoor,0.904,4.12
102086516@N0734872693642.jpg,fountain,0.9049,7.43
michaelkerick45837205544.jpg,kitchen,0.1875,4.61
147112734@N0234654463586.jpg,herb_garden,0.5576,4.07
154098970@N0728952551377.jpg,lake/natural,0.8346,4.54
markmuschettphotography3521111931.jpg,botanical_garden,0.2773,3.38
144281643@N0233691203736.jpg,snowfield,0.8073,5.79
kumaravel23070520042.jpg,waterfall/block,0.5061,6.0
drunkphotography40438160622.jpg,crosswalk,0.6306,5.63
12928122@N0222654500873.jpg,hill,0.6595,5.92
37034324@N0530816521063.jpg,rope_bridge,0.3549,4.31
120181449@N0327160905034.jpg,forest/needleleaf,0.4776,5.01
sappho_et_amicae31882949067.jpg,forest_road,0.8656,5.95
piscesromance3110062709.jpg,house,0.3838,5.67
110154554@N0433977950988.jpg,lake/natural,0.4851,5.22
asiandesert19630615654.jpg,discotheque,0.9658,5.37
redfire149273423906.jpg,bow_window/indoor,0.2665,7.42
120578638@N0821404033168.jpg,harbor,0.6326,3.5
victoriahelson27138247704.jpg,forest/needleleaf,0.636,8.11
144983062@N0223834803338.jpg,sky,0.6935,7.36
34121831@N0032485142481.jpg,amusement_park,0.8794,3.75
hugovonschreck21942374632.jpg,cottage_garden,0.9113,6.8
26314150@N0425045566184.jpg,marsh,0.6018,4.72
64534310@N0737473696914.jpg,botanical_garden,0.5187,7.72
132561248@N0636763956450.jpg,wave,0.4322,6.3
125725157@N0440542804313.jpg,herb_garden,0.2607,7.44
113852409@N0822684418711.jpg,kennel/outdoor,0.8532,4.35
woodhick39106534380.jpg,library/outdoor,0.4889,4.4
ralfs-fotos29836154344.jpg,skyscraper,0.9879,6.62
136804354@N0623848685371.jpg,sauna,0.3838,4.75
stanzim8569419238.jpg,lake/natural,0.9396,6.7
wormdog25700983905.jpg,inn/outdoor,0.5482,3.33
natali_antonovich26080427631.jpg,youth_hostel,0.3407,5.61
derodeolifant38776864840.jpg,iceberg,0.6018,6.92
101968644@N0517378581281.jpg,elevator/interior,0.5548,5.78
135984351@N0721346640462.jpg,sauna,0.4316,7.4
dwallick51043234167.jpg,bridge,0.8988,4.2
valterpatrial38605377332.jpg,lake/natural,0.9856,5.31
eloquentnoise20524499849.jpg,skatepark,0.4777,5.0
owip38608242155.jpg,kennel/indoor,0.8382,3.96
97968921@N0019707060911.jpg,ocean,0.3825,5.73
piktorama8575419544.jpg,airplane_cabin,0.1825,5.21
57734089@N0336942282521.jpg,shower,0.6013,4.24
dh_lilly26297778040.jpg,house,0.7982,7.13
100184150@N0250905385597.jpg,snowfield,0.4037,7.37
intherough25521826190.jpg,sandbar,0.8671,6.08
137578060@N0328052287549.jpg,park,0.835,7.24
131308082@N0220820761625.jpg,wheat_field,0.8034,3.96
163949237@N0847416459422.jpg,lake/natural,0.8693,8.21
viaxeiros5621677543.jpg,rice_paddy,0.4889,5.5
sbastienlory7995436178.jpg,street,0.5042,6.5
yasmine-hens34588786082.jpg,rice_paddy,0.6551,7.47
williamcrawford48992686932.jpg,creek,0.757,5.73
ch-straub23588385514.jpg,alley,0.922,5.14
splitti6818888376638.jpg,snowfield,0.3934,5.31
77974574@N0338436195775.jpg,discotheque,0.1999,5.62
brookeipse29025191607.jpg,cottage_garden,0.9272,5.84
gkottek50603231612.jpg,rainforest,0.7095,4.52
mmm-yoso28752936388.jpg,restaurant,0.4586,4.12
natali_antonovich28651097742.jpg,beauty_salon,0.591,3.33
33416825@N006520539391.jpg,hill,0.6464,6.98
coyotecat51244690627.jpg,florist_shop/indoor,0.3414,6.28
117410045@N0524683047085.jpg,lake/natural,0.9634,7.05
bmasdeu30412998571.jpg,sky,0.4722,3.41
129455227@N0820370156921.jpg,sky,0.9385,7.67
patrick_merminod20054023289.jpg,hill,0.234,4.77
radicaladventure32538125742.jpg,bridge,0.9659,5.22
155586639@N0344032051710.jpg,bridge,0.944,6.21
ebcreation25696904872.jpg,forest/needleleaf,0.7482,3.98
portalealba31031316903.jpg,cloister/indoor,0.3087,4.25
cradenborg36399169990.jpg,botanical_garden,0.3174,4.31
kei_fakeshutter4324326183.jpg,snowfield,0.4732,3.3
132170180@N0342295042285.jpg,beauty_salon,0.9281,6.59
imageneation2567925988.jpg,restaurant,0.4431,2.98
95107130@N0423430968316.jpg,bayou,0.3264,4.17
joewild42913953820.jpg,creek,0.5071,6.47
81838550@N0329618700672.jpg,cottage_garden,0.8447,5.69
hannahkarina399018101.jpg,art_school,0.4708,4.22
41745661@N0220577718622.jpg,pasture,0.4677,6.01
sea_eye212757227.jpg,sky,0.9255,5.8
29487672@N0738231712156.jpg,florist_shop/indoor,0.9859,4.23
158466534@N0439956537402.jpg,bridge,0.6048,7.25
fransschmit4244508060.jpg,sky,0.777,2.77
nikonda28221299201.jpg,rainforest,0.3773,6.59
daveros230237110907.jpg,coast,0.6667,7.83
125969625@N0836350323382.jpg,bow_window/indoor,0.1792,6.29
164243807@N0845251829354.jpg,bridge,0.4279,4.3
162814817@N0639371255365.jpg,boat_deck,0.4826,5.72
greenstonegirlpix47245165271.jpg,beach,0.4699,4.45
132193565@N0817710827744.jpg,playground,0.3095,5.23
134864272@N0230014871995.jpg,medina,0.9727,4.9
94400000@N0626187156138.jpg,mountain_snowy,0.5309,5.85
47193820@N0821776463879.jpg,desert/vegetation,0.5845,7.1
damaz29018406132.jpg,vineyard,0.255,6.35
29487672@N0739661286415.jpg,kennel/outdoor,0.2705,4.98
larrykitzman39169630131.jpg,bow_window/indoor,0.5492,5.71
brigguslad39922460844.jpg,forest/needleleaf,0.37,7.06
145228877@N0334173460274.jpg,ice_floe,0.3391,3.47
jen72230910436.jpg,swamp,0.1634,5.52
peaceful-jp-scenery18572205996.jpg,forest/broadleaf,0.5539,5.36
vinnierodrigues26348628576.jpg,theater/indoor_procenium,0.3627,4.61
jmverco42558892630.jpg,botanical_garden,0.4193,3.96
carolyn_gifford51235632833.jpg,cottage_garden,0.6611,5.09
sileneandrade51392787327.jpg,music_studio,0.9509,6.98
madarchie024614892615.jpg,rainforest,0.786,4.22
adamsgc134888932601.jpg,fishpond,0.9714,5.0
97737300@N0322073831246.jpg,ticket_booth,0.4742,4.79
133163630@N0622655144813.jpg,forest/needleleaf,0.4517,6.44
130659121@N0225736091386.jpg,field/wild,0.8497,4.42
141357139@N0330336887261.jpg,ocean,0.4108,6.4
109773589@N0822875012566.jpg,butte,0.9359,6.94
jocarlo37533095362.jpg,herb_garden,0.9686,6.4
smudgie5323335909674.jpg,igloo,0.2315,6.01
144062484@N0636742025041.jpg,hill,0.4112,5.72
stuartgibbons21814652338.jpg,beach,0.7146,4.63
photoart_petertiedemanndrevin30551091151.jpg,sandbar,0.9637,7.52
vivena-vivography48672164251.jpg,field/wild,0.4392,4.39
160795234@N0427719437089.jpg,rainforest,0.8096,3.54
100087202@N0633979272223.jpg,street,0.6679,4.3
sandramahlephotography49269329018.jpg,bow_window/indoor,0.2078,5.95
kissthepixel36949273632.jpg,forest_path,0.6267,2.39
alexbucevschi15317370767.jpg,alley,0.3653,6.97
kg2km29562794354.jpg,sky,0.9595,5.65
kondexxx31247976911.jpg,field/wild,0.2975,4.15
fallykillradio24102864211.jpg,oil_refinery/outdoor,0.6408,5.6
112125470@N0312092877755.jpg,skyscraper,0.2628,5.9
140904197@N0542400384044.jpg,bridge,0.9115,5.79
shgarden8492682867.jpg,coffee_shop,0.5311,4.88
tld223415213655346.jpg,chalet,0.5506,3.06
131118153@N0622718859468.jpg,shower,0.7031,6.64
131964995@N0644705775075.jpg,rainforest,0.4788,4.84
116461754@N0731381968747.jpg,forest/needleleaf,0.7439,3.71
bright386041138.jpg,jail_cell,0.1635,5.12
jnachman23204541069.jpg,sky,0.9887,5.04
bag_lady50922190213.jpg,village,0.3918,5.82
108878997@N0324224043118.jpg,wave,0.9421,5.6
atamano25982297780.jpg,shopfront,0.8042,4.54
124844778@N0627125685363.jpg,cottage_garden,0.9303,4.67
107291507@N0330064349460.jpg,park,0.9282,3.42
147910513@N0639535457702.jpg,forest/broadleaf,0.3697,4.38
marthaander41265364040.jpg,park,0.8515,4.59
rabican49661484993.jpg,skyscraper,0.9428,7.14
78747203@N0825328137895.jpg,cottage_garden,0.5984,6.56
sdorota16247136268.jpg,forest_path,0.6799,3.79
janvandark51333700610.jpg,forest/needleleaf,0.6963,5.17
zakopaneinthesierras30917034010.jpg,snowfield,0.9214,5.55
152592713@N0437228522966.jpg,forest_path,0.9666,4.28
crowt5942192791765.jpg,rainforest,0.7073,5.34
138404279@N0431820638243.jpg,harbor,0.9893,3.73
strocchi29343741260.jpg,valley,0.781,7.56
yasmine-hens44296028362.jpg,creek,0.7337,7.5
radimersky50878653363.jpg,marsh,0.329,6.04
101114n052399033501000752.jpg,florist_shop/indoor,0.7608,3.02
13499964@N0315919337195.jpg,doorway/outdoor,0.4225,5.33
101233776@N0221814126924.jpg,ball_pit,0.1688,6.09
147112734@N0246035256125.jpg,barn,0.2575,7.27
99303089@N0028245314268.jpg,stage/indoor,0.9221,3.86
mial133871223023.jpg,forest/needleleaf,0.6386,5.75
gailp2rt8354987716.jpg,sky,0.8102,4.42
j0035001-245858067304.jpg,wave,0.1449,3.83
75570698@N0342226349860.jpg,bow_window/indoor,0.157,7.25
maigoede24681641963.jpg,bamboo_forest,0.9706,4.14
by_ljucsu15750611440.jpg,bow_window/indoor,0.8423,6.31
alamond24391155186.jpg,mountain,0.3067,6.12
dirk_boehling49249588576.jpg,booth/indoor,0.4675,7.19
zstincer9463453804.jpg,sky,0.9912,5.91
ducknotes2125557235.jpg,pulpit,0.0926,3.29
91072626@N058305767308.jpg,shower,0.8879,4.46
jms246210188385.jpg,monastery/outdoor,0.5842,3.99
stardex4579622657.jpg,sky,0.4383,5.15
mmoments39718777230.jpg,creek,0.9463,3.38
68151761@N0522073579760.jpg,wave,0.9803,5.21
r-h-b44448652835.jpg,wheat_field,0.9995,5.37
27495655@N0223602242286.jpg,beach,0.3214,5.34
rescopt27743270871.jpg,sky,0.9182,6.54
takako_r_kitamura31739013280.jpg,wave,0.7989,6.3
144824822@N0649092203146.jpg,forest_path,0.7528,5.14
jeanmclane33055517463.jpg,creek,0.8054,6.05
11968511@N0549466979867.jpg,sky,0.3168,3.77
147386348@N0336864582084.jpg,amusement_park,0.5269,4.81
95823068@N0615609156698.jpg,cottage_garden,0.6852,6.98
105567585@N0633411042462.jpg,ball_pit,0.6964,5.71
jesspictures32629151072.jpg,street,0.5467,6.33
argosphotos3739431805.jpg,aquarium,0.3097,3.83
85314460@N0232828786052.jpg,skyscraper,0.9848,5.85
165131658@N0349216869061.jpg,gift_shop,0.4619,4.88
27515010@N0422626502467.jpg,catacomb,0.6186,6.7
fallykillradio22470458796.jpg,sky,0.9971,5.03
radhkrishna27689716401.jpg,cottage_garden,0.9294,7.66
67998927@N0827131508064.jpg,general_store/indoor,0.187,5.4
jwhanley49825596008.jpg,bow_window/indoor,0.811,5.74
157289782@N0551112128548.jpg,archive,0.5103,3.25
93861936@N0814105475068.jpg,fountain,0.3524,7.42
113475641@N0214529396979.jpg,ball_pit,0.1057,4.5
bel200020541030048.jpg,kennel/outdoor,0.7126,5.99
jangelo6831735857387.jpg,street,0.9726,4.71
marcusgreco36998478252.jpg,living_room,0.901,5.25
timnoonan5454763780.jpg,canal/urban,0.6422,5.5
bill_odle27535143265.jpg,alley,0.9156,5.46
pixelatedempire50053479827.jpg,desert/vegetation,0.7093,5.08
carolyneaton27582583102.jpg,bridge,0.9311,7.3
122230023@N0520548248471.jpg,vineyard,0.4451,7.08
davy_garrido32538535736.jpg,desert/vegetation,0.9957,3.83
50777853@N0717778610820.jpg,botanical_garden,0.3901,5.25
the_crappy_snapper20630942584.jpg,sky,0.9287,8.05
maiumaiu34937794111.jpg,kennel/indoor,0.3254,5.05
shoni114215626074.jpg,music_studio,0.6367,3.83
nickerwin27751280458.jpg,bow_window/indoor,0.7798,6.15
mk-fotografien23528796499.jpg,river,0.4581,6.13
moni_liza14780218314.jpg,botanical_garden,0.4289,6.5
markbran16410194541.jpg,kennel/indoor,0.9501,7.41
christophersmith_photo26826202706.jpg,cottage_garden,0.4008,6.9
davelawler33422370323.jpg,dam,0.7564,5.95
irinachobotova27509168755.jpg,creek,0.5853,5.71
142475862@N0527357258555.jpg,sky,0.7257,5.01
fvega40634291523.jpg,botanical_garden,0.6524,4.89
pjn2731049378797.jpg,hayfield,0.4395,4.68
runqing50224933918.jpg,restaurant,0.4924,5.66
9524771@N0650904813217.jpg,boardwalk,0.372,3.81
battlewagon396054400.jpg,street,0.894,2.29
147020516@N0838189837925.jpg,forest_path,0.5483,3.92
francesca2001342359266752.jpg,cottage_garden,0.3131,2.62
95484243@N0637455714330.jpg,park,0.7708,5.12
kendo2647226916981.jpg,hangar/outdoor,0.4011,4.97
169726005@N0751258734975.jpg,forest_path,0.7374,6.44
valerat198225438657227.jpg,mountain_snowy,0.5874,7.96
traylorphotography45577987601.jpg,bridge,0.9669,6.39
by_jerry_jaynes45851079075.jpg,general_store/outdoor,0.9434,3.9
wolfgangfoto37125332923.jpg,street,0.925,5.72
haraldfelgner40455399093.jpg,lake/natural,0.2483,5.86
ebcreation30137500033.jpg,botanical_garden,0.1932,7.56
130783166@N0742814520574.jpg,beach,0.8892,5.19
118050174@N0520826569226.jpg,bow_window/indoor,0.6902,7.55
47148237@N0624197570551.jpg,florist_shop/indoor,0.289,4.26
patrick_foto27366117850.jpg,bridge,0.9951,6.25
razorbern2207449986.jpg,skyscraper,0.993,5.98
starlisa18034118048.jpg,sky,0.7829,4.9
98675689@N0626596200770.jpg,art_school,0.1014,6.17
62425933@N046855944162.jpg,forest/needleleaf,0.2929,6.64
dimaruss3450413433173.jpg,bridge,0.2777,4.98
lkbphotographic25719630401.jpg,phone_booth,0.8342,6.72
63567936@N0024576951870.jpg,barndoor,0.7418,5.03
basetree16847712300.jpg,bridge,0.9296,7.79
ralphdog43458236524.jpg,veterinarians_office,0.4591,8.32
magicsparkles36600387801.jpg,kennel/outdoor,0.7601,3.98
128474566@N0324472430751.jpg,canal/natural,0.2266,5.4
grant_r3987686601.jpg,sky,0.4922,5.63
